Game,Player,Stat Type,Point Total,Over/Under,American Odds
New York Knicks vs. Washington Wizards,Jalen Brunson,threes,3.5,Under,-360
New York Knicks vs. Washington Wizards,Jalen Brunson,threes,4.5,Under,-1100
New York Knicks vs. Washington Wizards,Jordan Poole,assists,2.5,Over,-700
New York Knicks vs. Washington Wizards,Jordan Poole,assists,3.5,Over,-260
New York Knicks vs. Washington Wizards,Jordan Poole,assists,3.5,Over,-280
New York Knicks vs. Washington Wizards,Jordan Poole,assists,5.5,Under,-200
New York Knicks vs. Washington Wizards,Jordan Poole,assists,6.5,Under,-390
New York Knicks vs. Washington Wizards,Jordan Poole,assists,7.5,Under,-800
New York Knicks vs. Washington Wizards,Jordan Poole,points,9.5,Over,-1100
New York Knicks vs. Washington Wizards,Jordan Poole,points,12.5,Over,-550
New York Knicks vs. Washington Wizards,Jordan Poole,points,13.5,Over,-400
New York Knicks vs. Washington Wizards,Jordan Poole,points,14.5,Over,-280
New York Knicks vs. Washington Wizards,Jordan Poole,points,14.5,Over,-310
New York Knicks vs. Washington Wizards,Jordan Poole,points,15.5,Over,-245
New York Knicks vs. Washington Wizards,Jordan Poole,points,22.5,Under,-240
New York Knicks vs. Washington Wizards,Jordan Poole,points,23.5,Under,-290
New York Knicks vs. Washington Wizards,Jordan Poole,points,24.5,Under,-350
New York Knicks vs. Washington Wizards,Jordan Poole,points,25.5,Under,-450
New York Knicks vs. Washington Wizards,Jordan Poole,points,26.5,Under,-550
New York Knicks vs. Washington Wizards,Jordan Poole,points,27.5,Under,-700
New York Knicks vs. Washington Wizards,Jordan Poole,points_assists,15.5,Over,-800
New York Knicks vs. Washington Wizards,Jordan Poole,points_assists,16.5,Over,-600
New York Knicks vs. Washington Wizards,Jordan Poole,points_assists,17.5,Over,-470
New York Knicks vs. Washington Wizards,Jordan Poole,points_assists,18.5,Over,-360
New York Knicks vs. Washington Wizards,Jordan Poole,points_assists,19.5,Over,-290
New York Knicks vs. Washington Wizards,Jordan Poole,points_assists,20.5,Over,-240
New York Knicks vs. Washington Wizards,Jordan Poole,points_assists,27.5,Under,-230
New York Knicks vs. Washington Wizards,Jordan Poole,points_assists,28.5,Under,-270
New York Knicks vs. Washington Wizards,Jordan Poole,points_assists,29.5,Under,-330
New York Knicks vs. Washington Wizards,Jordan Poole,points_assists,30.5,Under,-400
New York Knicks vs. Washington Wizards,Jordan Poole,points_assists,31.5,Under,-490
New York Knicks vs. Washington Wizards,Jordan Poole,points_assists,32.5,Under,-600
New York Knicks vs. Washington Wizards,Jordan Poole,points_assists,33.5,Under,-750
New York Knicks vs. Washington Wizards,Jordan Poole,points_assists,34.5,Under,-1000
New York Knicks vs. Washington Wizards,Jordan Poole,points_rebounds,13.5,Over,-750
New York Knicks vs. Washington Wizards,Jordan Poole,points_rebounds,14.5,Over,-550
New York Knicks vs. Washington Wizards,Jordan Poole,points_rebounds,15.5,Over,-420
New York Knicks vs. Washington Wizards,Jordan Poole,points_rebounds,16.5,Over,-340
New York Knicks vs. Washington Wizards,Jordan Poole,points_rebounds,17.5,Over,-275
New York Knicks vs. Washington Wizards,Jordan Poole,points_rebounds,18.5,Over,-225
New York Knicks vs. Washington Wizards,Jordan Poole,points_rebounds,24.5,Under,-200
New York Knicks vs. Washington Wizards,Jordan Poole,points_rebounds,25.5,Under,-245
New York Knicks vs. Washington Wizards,Jordan Poole,points_rebounds,26.5,Under,-290
New York Knicks vs. Washington Wizards,Jordan Poole,points_rebounds,27.5,Under,-350
New York Knicks vs. Washington Wizards,Jordan Poole,points_rebounds,28.5,Under,-440
New York Knicks vs. Washington Wizards,Jordan Poole,points_rebounds,29.5,Under,-550
New York Knicks vs. Washington Wizards,Jordan Poole,points_rebounds,30.5,Under,-700
New York Knicks vs. Washington Wizards,Jordan Poole,points_rebounds_assists,17.5,Over,-850
New York Knicks vs. Washington Wizards,Jordan Poole,points_rebounds_assists,18.5,Over,-650
New York Knicks vs. Washington Wizards,Jordan Poole,points_rebounds_assists,19.5,Over,-490
New York Knicks vs. Washington Wizards,Jordan Poole,points_rebounds_assists,20.5,Over,-400
New York Knicks vs. Washington Wizards,Jordan Poole,points_rebounds_assists,21.5,Over,-320
New York Knicks vs. Washington Wizards,Jordan Poole,points_rebounds_assists,22.5,Over,-260
New York Knicks vs. Washington Wizards,Jordan Poole,points_rebounds_assists,23.5,Over,-215
New York Knicks vs. Washington Wizards,Jordan Poole,points_rebounds_assists,30.5,Under,-235
New York Knicks vs. Washington Wizards,Jordan Poole,points_rebounds_assists,31.5,Under,-275
New York Knicks vs. Washington Wizards,Jordan Poole,points_rebounds_assists,32.5,Under,-330
New York Knicks vs. Washington Wizards,Jordan Poole,points_rebounds_assists,33.5,Under,-400
New York Knicks vs. Washington Wizards,Jordan Poole,points_rebounds_assists,34.5,Under,-490
New York Knicks vs. Washington Wizards,Jordan Poole,points_rebounds_assists,35.5,Under,-600
New York Knicks vs. Washington Wizards,Jordan Poole,points_rebounds_assists,36.5,Under,-750
New York Knicks vs. Washington Wizards,Jordan Poole,points_rebounds_assists,37.5,Under,-1000
New York Knicks vs. Washington Wizards,Jordan Poole,rebounds_assists,4.5,Over,-700
New York Knicks vs. Washington Wizards,Jordan Poole,rebounds_assists,5.5,Over,-330
New York Knicks vs. Washington Wizards,Jordan Poole,rebounds_assists,8.5,Under,-215
New York Knicks vs. Washington Wizards,Jordan Poole,rebounds_assists,9.5,Under,-350
New York Knicks vs. Washington Wizards,Jordan Poole,steals,0.5,Over,-330
New York Knicks vs. Washington Wizards,Jordan Poole,threes,1.5,Over,-450
New York Knicks vs. Washington Wizards,Jordan Poole,threes,1.5,Over,-410
New York Knicks vs. Washington Wizards,Jordan Poole,threes,3.5,Under,-205
New York Knicks vs. Washington Wizards,Jordan Poole,threes,4.5,Under,-470
New York Knicks vs. Washington Wizards,Josh Hart,assists,3.5,Over,-800
New York Knicks vs. Washington Wizards,Josh Hart,assists,3.5,Over,-700
New York Knicks vs. Washington Wizards,Josh Hart,assists,4.5,Over,-320
New York Knicks vs. Washington Wizards,Josh Hart,assists,7.5,Under,-320
New York Knicks vs. Washington Wizards,Josh Hart,assists,8.5,Under,-650
New York Knicks vs. Washington Wizards,Josh Hart,points,6.5,Over,-800
New York Knicks vs. Washington Wizards,Josh Hart,points,7.5,Over,-490
New York Knicks vs. Washington Wizards,Josh Hart,points,8.5,Over,-340
New York Knicks vs. Washington Wizards,Josh Hart,points,9.5,Over,-250
New York Knicks vs. Washington Wizards,Josh Hart,points,9.5,Over,-230
New York Knicks vs. Washington Wizards,Josh Hart,points,14.5,Under,-235
New York Knicks vs. Washington Wizards,Josh Hart,points,15.5,Under,-310
New York Knicks vs. Washington Wizards,Josh Hart,points,16.5,Under,-420
New York Knicks vs. Washington Wizards,Josh Hart,points,17.5,Under,-580
New York Knicks vs. Washington Wizards,Josh Hart,points_assists,11.5,Over,-950
New York Knicks vs. Washington Wizards,Josh Hart,points_assists,12.5,Over,-650
New York Knicks vs. Washington Wizards,Josh Hart,points_assists,13.5,Over,-450
New York Knicks vs. Washington Wizards,Josh Hart,points_assists,14.5,Over,-340
New York Knicks vs. Washington Wizards,Josh Hart,points_assists,15.5,Over,-250
New York Knicks vs. Washington Wizards,Josh Hart,points_assists,20.5,Under,-210
New York Knicks vs. Washington Wizards,Josh Hart,points_assists,21.5,Under,-270
New York Knicks vs. Washington Wizards,Josh Hart,points_assists,22.5,Under,-350
New York Knicks vs. Washington Wizards,Josh Hart,points_assists,23.5,Under,-460
New York Knicks vs. Washington Wizards,Josh Hart,points_assists,24.5,Under,-600
New York Knicks vs. Washington Wizards,Josh Hart,points_assists,25.5,Under,-800
New York Knicks vs. Washington Wizards,Josh Hart,points_assists,26.5,Under,-1050
New York Knicks vs. Washington Wizards,Josh Hart,points_rebounds,14.5,Over,-900
New York Knicks vs. Washington Wizards,Josh Hart,points_rebounds,15.5,Over,-620
New York Knicks vs. Washington Wizards,Josh Hart,points_rebounds,16.5,Over,-460
New York Knicks vs. Washington Wizards,Josh Hart,points_rebounds,17.5,Over,-340
New York Knicks vs. Washington Wizards,Josh Hart,points_rebounds,18.5,Over,-265
New York Knicks vs. Washington Wizards,Josh Hart,points_rebounds,19.5,Over,-205
New York Knicks vs. Washington Wizards,Josh Hart,points_rebounds,24.5,Under,-210
New York Knicks vs. Washington Wizards,Josh Hart,points_rebounds,25.5,Under,-265
New York Knicks vs. Washington Wizards,Josh Hart,points_rebounds,26.5,Under,-330
New York Knicks vs. Washington Wizards,Josh Hart,points_rebounds,27.5,Under,-430
New York Knicks vs. Washington Wizards,Josh Hart,points_rebounds,28.5,Under,-530
New York Knicks vs. Washington Wizards,Josh Hart,points_rebounds,29.5,Under,-700
New York Knicks vs. Washington Wizards,Josh Hart,points_rebounds,30.5,Under,-900
New York Knicks vs. Washington Wizards,Josh Hart,points_rebounds_assists,19.5,Over,-1100
New York Knicks vs. Washington Wizards,Josh Hart,points_rebounds_assists,20.5,Over,-800
New York Knicks vs. Washington Wizards,Josh Hart,points_rebounds_assists,21.5,Over,-590
New York Knicks vs. Washington Wizards,Josh Hart,points_rebounds_assists,22.5,Over,-430
New York Knicks vs. Washington Wizards,Josh Hart,points_rebounds_assists,23.5,Over,-330
New York Knicks vs. Washington Wizards,Josh Hart,points_rebounds_assists,24.5,Over,-260
New York Knicks vs. Washington Wizards,Josh Hart,points_rebounds_assists,25.5,Over,-205
New York Knicks vs. Washington Wizards,Josh Hart,points_rebounds_assists,31.5,Under,-235
New York Knicks vs. Washington Wizards,Josh Hart,points_rebounds_assists,32.5,Under,-295
New York Knicks vs. Washington Wizards,Josh Hart,points_rebounds_assists,33.5,Under,-360
New York Knicks vs. Washington Wizards,Josh Hart,points_rebounds_assists,34.5,Under,-460
New York Knicks vs. Washington Wizards,Josh Hart,points_rebounds_assists,35.5,Under,-560
New York Knicks vs. Washington Wizards,Josh Hart,points_rebounds_assists,36.5,Under,-770
New York Knicks vs. Washington Wizards,Josh Hart,points_rebounds_assists,37.5,Under,-1000
New York Knicks vs. Washington Wizards,Josh Hart,rebounds,6.5,Over,-670
New York Knicks vs. Washington Wizards,Josh Hart,rebounds,7.5,Over,-300
New York Knicks vs. Washington Wizards,Josh Hart,rebounds,7.5,Over,-320
New York Knicks vs. Washington Wizards,Josh Hart,rebounds,11.5,Under,-290
New York Knicks vs. Washington Wizards,Josh Hart,rebounds,12.5,Under,-490
New York Knicks vs. Washington Wizards,Josh Hart,rebounds,13.5,Under,-900
New York Knicks vs. Washington Wizards,Josh Hart,rebounds_assists,11.5,Over,-700
New York Knicks vs. Washington Wizards,Josh Hart,rebounds_assists,12.5,Over,-440
New York Knicks vs. Washington Wizards,Josh Hart,rebounds_assists,13.5,Over,-280
New York Knicks vs. Washington Wizards,Josh Hart,rebounds_assists,17.5,Under,-210
New York Knicks vs. Washington Wizards,Josh Hart,rebounds_assists,18.5,Under,-310
New York Knicks vs. Washington Wizards,Josh Hart,rebounds_assists,19.5,Under,-470
New York Knicks vs. Washington Wizards,Josh Hart,rebounds_assists,20.5,Under,-750
New York Knicks vs. Washington Wizards,Karl-Anthony Towns,assists,1.5,Over,-470
New York Knicks vs. Washington Wizards,Karl-Anthony Towns,assists,1.5,Over,-420
New York Knicks vs. Washington Wizards,Karl-Anthony Towns,assists,3.5,Under,-250
New York Knicks vs. Washington Wizards,Karl-Anthony Towns,assists,4.5,Under,-650
New York Knicks vs. Washington Wizards,Karl-Anthony Towns,points,18.5,Over,-850
New York Knicks vs. Washington Wizards,Karl-Anthony Towns,points,19.5,Over,-550
New York Knicks vs. Washington Wizards,Karl-Anthony Towns,points,19.5,Over,-650
New York Knicks vs. Washington Wizards,Karl-Anthony Towns,points,20.5,Over,-470
New York Knicks vs. Washington Wizards,Karl-Anthony Towns,points,21.5,Over,-360
New York Knicks vs. Washington Wizards,Karl-Anthony Towns,points,22.5,Over,-300
New York Knicks vs. Washington Wizards,Karl-Anthony Towns,points,23.5,Over,-245
New York Knicks vs. Washington Wizards,Karl-Anthony Towns,points,24.5,Over,-200
New York Knicks vs. Washington Wizards,Karl-Anthony Towns,points,30.5,Under,-225
New York Knicks vs. Washington Wizards,Karl-Anthony Towns,points,31.5,Under,-270
New York Knicks vs. Washington Wizards,Karl-Anthony Towns,points,32.5,Under,-330
New York Knicks vs. Washington Wizards,Karl-Anthony Towns,points,33.5,Under,-420
New York Knicks vs. Washington Wizards,Karl-Anthony Towns,points,34.5,Under,-490
New York Knicks vs. Washington Wizards,Karl-Anthony Towns,points,35.5,Under,-600
New York Knicks vs. Washington Wizards,Karl-Anthony Towns,points,36.5,Under,-800
New York Knicks vs. Washington Wizards,Karl-Anthony Towns,points_assists,20.5,Over,-1100
New York Knicks vs. Washington Wizards,Karl-Anthony Towns,points_assists,21.5,Over,-750
New York Knicks vs. Washington Wizards,Karl-Anthony Towns,points_assists,22.5,Over,-580
New York Knicks vs. Washington Wizards,Karl-Anthony Towns,points_assists,23.5,Over,-450
New York Knicks vs. Washington Wizards,Karl-Anthony Towns,points_assists,24.5,Over,-350
New York Knicks vs. Washington Wizards,Karl-Anthony Towns,points_assists,25.5,Over,-290
New York Knicks vs. Washington Wizards,Karl-Anthony Towns,points_assists,26.5,Over,-240
New York Knicks vs. Washington Wizards,Karl-Anthony Towns,points_assists,33.5,Under,-225
New York Knicks vs. Washington Wizards,Karl-Anthony Towns,points_assists,34.5,Under,-260
New York Knicks vs. Washington Wizards,Karl-Anthony Towns,points_assists,35.5,Under,-320
New York Knicks vs. Washington Wizards,Karl-Anthony Towns,points_assists,36.5,Under,-400
New York Knicks vs. Washington Wizards,Karl-Anthony Towns,points_assists,37.5,Under,-490
New York Knicks vs. Washington Wizards,Karl-Anthony Towns,points_assists,38.5,Under,-600
New York Knicks vs. Washington Wizards,Karl-Anthony Towns,points_assists,39.5,Under,-750
New York Knicks vs. Washington Wizards,Karl-Anthony Towns,points_rebounds,27.5,Over,-1100
New York Knicks vs. Washington Wizards,Karl-Anthony Towns,points_rebounds,28.5,Over,-850
New York Knicks vs. Washington Wizards,Karl-Anthony Towns,points_rebounds,29.5,Over,-670
New York Knicks vs. Washington Wizards,Karl-Anthony Towns,points_rebounds,30.5,Over,-550
New York Knicks vs. Washington Wizards,Karl-Anthony Towns,points_rebounds,31.5,Over,-440
New York Knicks vs. Washington Wizards,Karl-Anthony Towns,points_rebounds,32.5,Over,-360
New York Knicks vs. Washington Wizards,Karl-Anthony Towns,points_rebounds,33.5,Over,-310
New York Knicks vs. Washington Wizards,Karl-Anthony Towns,points_rebounds,34.5,Over,-260
New York Knicks vs. Washington Wizards,Karl-Anthony Towns,points_rebounds,35.5,Over,-220
New York Knicks vs. Washington Wizards,Karl-Anthony Towns,points_rebounds,43.5,Under,-230
New York Knicks vs. Washington Wizards,Karl-Anthony Towns,points_rebounds,44.5,Under,-270
New York Knicks vs. Washington Wizards,Karl-Anthony Towns,points_rebounds,45.5,Under,-310
New York Knicks vs. Washington Wizards,Karl-Anthony Towns,points_rebounds,46.5,Under,-360
New York Knicks vs. Washington Wizards,Karl-Anthony Towns,points_rebounds,47.5,Under,-440
New York Knicks vs. Washington Wizards,Karl-Anthony Towns,points_rebounds,48.5,Under,-500
New York Knicks vs. Washington Wizards,Karl-Anthony Towns,points_rebounds,49.5,Under,-650
New York Knicks vs. Washington Wizards,Karl-Anthony Towns,rebounds,7.5,Over,-800
New York Knicks vs. Washington Wizards,Karl-Anthony Towns,rebounds,7.5,Over,-1000
New York Knicks vs. Washington Wizards,Karl-Anthony Towns,rebounds,8.5,Over,-500
New York Knicks vs. Washington Wizards,Karl-Anthony Towns,rebounds,9.5,Over,-340
New York Knicks vs. Washington Wizards,Karl-Anthony Towns,rebounds,9.5,Over,-390
New York Knicks vs. Washington Wizards,Karl-Anthony Towns,rebounds,10.5,Over,-230
New York Knicks vs. Washington Wizards,Karl-Anthony Towns,rebounds,13.5,Under,-220
New York Knicks vs. Washington Wizards,Karl-Anthony Towns,rebounds,14.5,Under,-340
New York Knicks vs. Washington Wizards,Karl-Anthony Towns,rebounds,15.5,Under,-550
New York Knicks vs. Washington Wizards,Karl-Anthony Towns,rebounds,16.5,Under,-900
New York Knicks vs. Washington Wizards,Karl-Anthony Towns,rebounds_assists,10.5,Over,-700
New York Knicks vs. Washington Wizards,Karl-Anthony Towns,rebounds_assists,11.5,Over,-450
New York Knicks vs. Washington Wizards,Karl-Anthony Towns,rebounds_assists,12.5,Over,-300
New York Knicks vs. Washington Wizards,Karl-Anthony Towns,rebounds_assists,13.5,Over,-200
New York Knicks vs. Washington Wizards,Karl-Anthony Towns,rebounds_assists,16.5,Under,-210
New York Knicks vs. Washington Wizards,Karl-Anthony Towns,rebounds_assists,17.5,Under,-300
New York Knicks vs. Washington Wizards,Karl-Anthony Towns,rebounds_assists,18.5,Under,-450
New York Knicks vs. Washington Wizards,Karl-Anthony Towns,rebounds_assists,19.5,Under,-700
New York Knicks vs. Washington Wizards,Karl-Anthony Towns,threes,0.5,Over,-1000
New York Knicks vs. Washington Wizards,Karl-Anthony Towns,threes,1.5,Over,-245
New York Knicks vs. Washington Wizards,Karl-Anthony Towns,threes,1.5,Over,-220
New York Knicks vs. Washington Wizards,Karl-Anthony Towns,threes,3.5,Under,-450
New York Knicks vs. Washington Wizards,Kyle Kuzma,assists,1.5,Over,-420
New York Knicks vs. Washington Wizards,Kyle Kuzma,assists,1.5,Over,-360
New York Knicks vs. Washington Wizards,Kyle Kuzma,assists,3.5,Under,-225
New York Knicks vs. Washington Wizards,Kyle Kuzma,assists,4.5,Under,-550
New York Knicks vs. Washington Wizards,Kyle Kuzma,points,9.5,Over,-1100
New York Knicks vs. Washington Wizards,Kyle Kuzma,points,12.5,Over,-500
New York Knicks vs. Washington Wizards,Kyle Kuzma,points,13.5,Over,-400
New York Knicks vs. Washington Wizards,Kyle Kuzma,points,14.5,Over,-270
New York Knicks vs. Washington Wizards,Kyle Kuzma,points,14.5,Over,-300
New York Knicks vs. Washington Wizards,Kyle Kuzma,points,15.5,Over,-240
New York Knicks vs. Washington Wizards,Kyle Kuzma,points,21.5,Under,-200
New York Knicks vs. Washington Wizards,Kyle Kuzma,points,22.5,Under,-245
New York Knicks vs. Washington Wizards,Kyle Kuzma,points,23.5,Under,-310
New York Knicks vs. Washington Wizards,Kyle Kuzma,points,24.5,Under,-380
New York Knicks vs. Washington Wizards,Kyle Kuzma,points,25.5,Under,-470
New York Knicks vs. Washington Wizards,Kyle Kuzma,points,26.5,Under,-600
New York Knicks vs. Washington Wizards,Kyle Kuzma,points,27.5,Under,-750
New York Knicks vs. Washington Wizards,Kyle Kuzma,points_assists,13.5,Over,-850
New York Knicks vs. Washington Wizards,Kyle Kuzma,points_assists,14.5,Over,-600
New York Knicks vs. Washington Wizards,Kyle Kuzma,points_assists,15.5,Over,-470
New York Knicks vs. Washington Wizards,Kyle Kuzma,points_assists,16.5,Over,-360
New York Knicks vs. Washington Wizards,Kyle Kuzma,points_assists,17.5,Over,-290
New York Knicks vs. Washington Wizards,Kyle Kuzma,points_assists,18.5,Over,-235
New York Knicks vs. Washington Wizards,Kyle Kuzma,points_assists,25.5,Under,-240
New York Knicks vs. Washington Wizards,Kyle Kuzma,points_assists,26.5,Under,-280
New York Knicks vs. Washington Wizards,Kyle Kuzma,points_assists,27.5,Under,-350
New York Knicks vs. Washington Wizards,Kyle Kuzma,points_assists,28.5,Under,-440
New York Knicks vs. Washington Wizards,Kyle Kuzma,points_assists,29.5,Under,-550
New York Knicks vs. Washington Wizards,Kyle Kuzma,points_assists,30.5,Under,-670
New York Knicks vs. Washington Wizards,Kyle Kuzma,points_rebounds,15.5,Over,-1000
New York Knicks vs. Washington Wizards,Kyle Kuzma,points_rebounds,16.5,Over,-700
New York Knicks vs. Washington Wizards,Kyle Kuzma,points_rebounds,17.5,Over,-550
New York Knicks vs. Washington Wizards,Kyle Kuzma,points_rebounds,18.5,Over,-420
New York Knicks vs. Washington Wizards,Kyle Kuzma,points_rebounds,19.5,Over,-330
New York Knicks vs. Washington Wizards,Kyle Kuzma,points_rebounds,20.5,Over,-270
New York Knicks vs. Washington Wizards,Kyle Kuzma,points_rebounds,21.5,Over,-225
New York Knicks vs. Washington Wizards,Kyle Kuzma,points_rebounds,28.5,Under,-215
New York Knicks vs. Washington Wizards,Kyle Kuzma,points_rebounds,29.5,Under,-250
New York Knicks vs. Washington Wizards,Kyle Kuzma,points_rebounds,30.5,Under,-310
New York Knicks vs. Washington Wizards,Kyle Kuzma,points_rebounds,31.5,Under,-360
New York Knicks vs. Washington Wizards,Kyle Kuzma,points_rebounds,32.5,Under,-440
New York Knicks vs. Washington Wizards,Kyle Kuzma,points_rebounds,33.5,Under,-550
New York Knicks vs. Washington Wizards,Kyle Kuzma,points_rebounds,34.5,Under,-650
New York Knicks vs. Washington Wizards,Kyle Kuzma,points_rebounds,35.5,Under,-800
New York Knicks vs. Washington Wizards,Kyle Kuzma,points_rebounds_assists,18.5,Over,-800
New York Knicks vs. Washington Wizards,Kyle Kuzma,points_rebounds_assists,19.5,Over,-600
New York Knicks vs. Washington Wizards,Kyle Kuzma,points_rebounds_assists,20.5,Over,-490
New York Knicks vs. Washington Wizards,Kyle Kuzma,points_rebounds_assists,21.5,Over,-400
New York Knicks vs. Washington Wizards,Kyle Kuzma,points_rebounds_assists,22.5,Over,-320
New York Knicks vs. Washington Wizards,Kyle Kuzma,points_rebounds_assists,23.5,Over,-260
New York Knicks vs. Washington Wizards,Kyle Kuzma,points_rebounds_assists,24.5,Over,-220
New York Knicks vs. Washington Wizards,Kyle Kuzma,points_rebounds_assists,31.5,Under,-210
New York Knicks vs. Washington Wizards,Kyle Kuzma,points_rebounds_assists,32.5,Under,-245
New York Knicks vs. Washington Wizards,Kyle Kuzma,points_rebounds_assists,33.5,Under,-280
New York Knicks vs. Washington Wizards,Kyle Kuzma,points_rebounds_assists,34.5,Under,-340
New York Knicks vs. Washington Wizards,Kyle Kuzma,points_rebounds_assists,35.5,Under,-420
New York Knicks vs. Washington Wizards,Kyle Kuzma,points_rebounds_assists,36.5,Under,-490
New York Knicks vs. Washington Wizards,Kyle Kuzma,points_rebounds_assists,37.5,Under,-600
New York Knicks vs. Washington Wizards,Kyle Kuzma,points_rebounds_assists,38.5,Under,-700
New York Knicks vs. Washington Wizards,Kyle Kuzma,points_rebounds_assists,39.5,Under,-900
New York Knicks vs. Washington Wizards,Kyle Kuzma,rebounds,3.5,Over,-650
New York Knicks vs. Washington Wizards,Kyle Kuzma,rebounds,3.5,Over,-600
New York Knicks vs. Washington Wizards,Kyle Kuzma,rebounds,4.5,Over,-300
New York Knicks vs. Washington Wizards,Kyle Kuzma,rebounds,7.5,Under,-290
New York Knicks vs. Washington Wizards,Kyle Kuzma,rebounds,8.5,Under,-550
New York Knicks vs. Washington Wizards,Kyle Kuzma,rebounds_assists,5.5,Over,-750
New York Knicks vs. Washington Wizards,Kyle Kuzma,rebounds_assists,6.5,Over,-400
New York Knicks vs. Washington Wizards,Kyle Kuzma,rebounds_assists,7.5,Over,-235
New York Knicks vs. Washington Wizards,Kyle Kuzma,rebounds_assists,10.5,Under,-245
New York Knicks vs. Washington Wizards,Kyle Kuzma,rebounds_assists,11.5,Under,-360
New York Knicks vs. Washington Wizards,Kyle Kuzma,rebounds_assists,12.5,Under,-600
New York Knicks vs. Washington Wizards,Kyle Kuzma,threes,0.5,Over,-900
New York Knicks vs. Washington Wizards,Kyle Kuzma,threes,1.5,Over,-240
New York Knicks vs. Washington Wizards,Kyle Kuzma,threes,1.5,Over,-220
New York Knicks vs. Washington Wizards,Kyle Kuzma,threes,3.5,Under,-420
New York Knicks vs. Washington Wizards,Mikal Bridges,assists,1.5,Over,-800
New York Knicks vs. Washington Wizards,Mikal Bridges,assists,1.5,Over,-1000
New York Knicks vs. Washington Wizards,Mikal Bridges,assists,2.5,Over,-275
New York Knicks vs. Washington Wizards,Mikal Bridges,assists,4.5,Under,-280
New York Knicks vs. Washington Wizards,Mikal Bridges,assists,5.5,Under,-700
New York Knicks vs. Washington Wizards,Mikal Bridges,points,10.5,Over,-1100
New York Knicks vs. Washington Wizards,Mikal Bridges,points,11.5,Over,-750
New York Knicks vs. Washington Wizards,Mikal Bridges,points,12.5,Over,-500
New York Knicks vs. Washington Wizards,Mikal Bridges,points,13.5,Over,-380
New York Knicks vs. Washington Wizards,Mikal Bridges,points,14.5,Over,-260
New York Knicks vs. Washington Wizards,Mikal Bridges,points,14.5,Over,-280
New York Knicks vs. Washington Wizards,Mikal Bridges,points,15.5,Over,-220
New York Knicks vs. Washington Wizards,Mikal Bridges,points,20.5,Under,-220
New York Knicks vs. Washington Wizards,Mikal Bridges,points,21.5,Under,-275
New York Knicks vs. Washington Wizards,Mikal Bridges,points,22.5,Under,-340
New York Knicks vs. Washington Wizards,Mikal Bridges,points,23.5,Under,-450
New York Knicks vs. Washington Wizards,Mikal Bridges,points,24.5,Under,-580
New York Knicks vs. Washington Wizards,Mikal Bridges,points_assists,13.5,Over,-1100
New York Knicks vs. Washington Wizards,Mikal Bridges,points_assists,14.5,Over,-800
New York Knicks vs. Washington Wizards,Mikal Bridges,points_assists,15.5,Over,-600
New York Knicks vs. Washington Wizards,Mikal Bridges,points_assists,16.5,Over,-430
New York Knicks vs. Washington Wizards,Mikal Bridges,points_assists,17.5,Over,-330
New York Knicks vs. Washington Wizards,Mikal Bridges,points_assists,18.5,Over,-260
New York Knicks vs. Washington Wizards,Mikal Bridges,points_assists,19.5,Over,-210
New York Knicks vs. Washington Wizards,Mikal Bridges,points_assists,24.5,Under,-240
New York Knicks vs. Washington Wizards,Mikal Bridges,points_assists,25.5,Under,-300
New York Knicks vs. Washington Wizards,Mikal Bridges,points_assists,26.5,Under,-370
New York Knicks vs. Washington Wizards,Mikal Bridges,points_assists,27.5,Under,-460
New York Knicks vs. Washington Wizards,Mikal Bridges,points_assists,28.5,Under,-600
New York Knicks vs. Washington Wizards,Mikal Bridges,points_assists,29.5,Under,-750
New York Knicks vs. Washington Wizards,Mikal Bridges,points_rebounds,14.5,Over,-1100
New York Knicks vs. Washington Wizards,Mikal Bridges,points_rebounds,15.5,Over,-770
New York Knicks vs. Washington Wizards,Mikal Bridges,points_rebounds,16.5,Over,-530
New York Knicks vs. Washington Wizards,Mikal Bridges,points_rebounds,17.5,Over,-430
New York Knicks vs. Washington Wizards,Mikal Bridges,points_rebounds,18.5,Over,-330
New York Knicks vs. Washington Wizards,Mikal Bridges,points_rebounds,19.5,Over,-260
New York Knicks vs. Washington Wizards,Mikal Bridges,points_rebounds,25.5,Under,-205
New York Knicks vs. Washington Wizards,Mikal Bridges,points_rebounds,26.5,Under,-260
New York Knicks vs. Washington Wizards,Mikal Bridges,points_rebounds,27.5,Under,-320
New York Knicks vs. Washington Wizards,Mikal Bridges,points_rebounds,28.5,Under,-400
New York Knicks vs. Washington Wizards,Mikal Bridges,points_rebounds,29.5,Under,-520
New York Knicks vs. Washington Wizards,Mikal Bridges,points_rebounds,30.5,Under,-650
New York Knicks vs. Washington Wizards,Mikal Bridges,points_rebounds,31.5,Under,-850
New York Knicks vs. Washington Wizards,Mikal Bridges,points_rebounds,32.5,Under,-1100
New York Knicks vs. Washington Wizards,Mikal Bridges,points_rebounds_assists,18.5,Over,-900
New York Knicks vs. Washington Wizards,Mikal Bridges,points_rebounds_assists,19.5,Over,-650
New York Knicks vs. Washington Wizards,Mikal Bridges,points_rebounds_assists,20.5,Over,-480
New York Knicks vs. Washington Wizards,Mikal Bridges,points_rebounds_assists,21.5,Over,-370
New York Knicks vs. Washington Wizards,Mikal Bridges,points_rebounds_assists,22.5,Over,-290
New York Knicks vs. Washington Wizards,Mikal Bridges,points_rebounds_assists,23.5,Over,-225
